	entry_ac	do_id	name	descr
31096	P61086	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31097	Q13618	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31101	Q9HCG8	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31104	Q14118	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31105	O60941	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31129	Q96PM5	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31139	P46939	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31158	Q9H8S9	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31205	Q9Y576	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31206	Q8WWX0	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31214	O75923	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31219	O00238	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31236	Q8IUF1	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31253	O15519	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31292	P16234	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31311	P0C0S5	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31334	Q9UBK2	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31374	Q9UII4	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31376	Q9UJU2	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31383	Q96JK9	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31396	P27037	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31404	Q9P2K1	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31407	Q96PC3	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31413	Q15034	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31428	P98164	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31438	O15259	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31441	O60662	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31445	Q8TF61	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31470	Q96PQ7	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31483	O95198	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31490	O14782	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31505	P53779	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31525	P62312	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31547	Q68CZ6	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31554	Q9UKA1	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31620	P42025	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31629	Q9H9Q2	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31655	P43403	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31674	P68106	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31676	Q6P582	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31699	Q9HCS4	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31746	Q969M7	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31764	P29558	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31770	Q96NL6	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31780	O94813	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31801	P08567	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31804	Q8WTS6	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31818	Q9UMS6	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31832	Q06330	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31845	Q6AWC2	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31851	P62979	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31876	Q16585	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31882	Q9C040	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31888	P78317	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31928	P14316	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31942	P62745	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31965	Q96BH1	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31968	Q9NY99	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
31980	Q9Y3B4	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
32045	Q13873	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
32056	Q01484	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
32110	Q7Z624	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
32181	O75084	9884	muscular dystrophy	A myopathy is characterized by progressive skeletal muscle weakness degeneration.
